question_type,service_level,channel_bin,view_quality_bin,freshness_bin,risk_level,expected_accuracy,sample_count,std_or_ci,avg_payload_bytes,avg_payload_kb
counting,1,medium,medium,stale,normal,0.263158,19,0.198004,508.895,0.496968
counting,1,medium,poor,expired,critical,0.222222,9,0.271617,769.333,0.751302
counting,1,medium,poor,expired,normal,0.26087,46,0.126896,535.109,0.522567
counting,1,medium,poor,fresh,critical,0.222222,9,0.271617,769.333,0.751302
counting,1,medium,poor,fresh,normal,0.26087,46,0.126896,535.109,0.522567
counting,1,medium,poor,stale,critical,0.222222,9,0.271617,769.333,0.751302
counting,1,medium,poor,stale,normal,0.26087,46,0.126896,535.109,0.522567
counting,2,bad,good,expired,critical,0.0,15,0.0,45969.0,44.891602
counting,2,bad,good,expired,normal,0.630435,46,0.13949,31183.935,30.453061
counting,2,bad,good,fresh,critical,0.0,15,0.0,45969.0,44.891602
counting,2,bad,good,fresh,normal,0.630435,46,0.13949,31183.935,30.453061
counting,2,bad,good,stale,critical,0.0,15,0.0,45969.0,44.891602
counting,2,bad,good,stale,normal,0.630435,46,0.13949,31183.935,30.453061
counting,2,bad,medium,expired,critical,0.0,12,0.0,36140.083,35.29305
counting,2,bad,medium,expired,normal,0.526316,19,0.224516,30119.474,29.413549
counting,2,bad,medium,fresh,critical,0.0,12,0.0,36140.083,35.29305
counting,2,bad,medium,fresh,normal,0.526316,19,0.224516,30119.474,29.413549
counting,2,bad,medium,stale,critical,0.0,12,0.0,36140.083,35.29305
counting,2,bad,medium,stale,normal,0.526316,19,0.224516,30119.474,29.413549
counting,2,bad,poor,expired,critical,0.0,9,0.0,30106.556,29.400933
counting,2,bad,poor,expired,normal,0.456522,46,0.143946,22257.239,21.735585
counting,2,bad,poor,fresh,critical,0.0,9,0.0,30106.556,29.400933
counting,2,bad,poor,fresh,normal,0.456522,46,0.143946,22257.239,21.735585
counting,2,bad,poor,stale,critical,0.0,9,0.0,30106.556,29.400933
counting,2,bad,poor,stale,normal,0.456522,46,0.143946,22257.239,21.735585
counting,2,good,good,expired,critical,0.0,15,0.0,231968.933,226.532161
counting,2,good,good,expired,normal,0.652174,46,0.137639,154563.239,150.940663
counting,2,good,good,fresh,critical,0.0,15,0.0,231968.933,226.532161
counting,2,good,good,fresh,normal,0.652174,46,0.137639,154563.239,150.940663
counting,2,good,good,stale,critical,0.0,15,0.0,231968.933,226.532161
counting,2,good,good,stale,normal,0.652174,46,0.137639,154563.239,150.940663
counting,2,good,medium,expired,critical,0.0,12,0.0,178743.417,174.554118
counting,2,good,medium,expired,normal,0.526316,19,0.224516,153491.684,149.894223
counting,2,good,medium,fresh,critical,0.0,12,0.0,178743.417,174.554118
counting,2,good,medium,fresh,normal,0.526316,19,0.224516,153491.684,149.894223
counting,2,good,medium,stale,critical,0.0,12,0.0,178743.417,174.554118
counting,2,good,medium,stale,normal,0.526316,19,0.224516,153491.684,149.894223
counting,2,good,poor,expired,critical,0.0,9,0.0,154912.111,151.281359
counting,2,good,poor,expired,normal,0.5,46,0.144493,110505.935,107.915952
counting,2,good,poor,fresh,critical,0.0,9,0.0,154912.111,151.281359
counting,2,good,poor,fresh,normal,0.5,46,0.144493,110505.935,107.915952
counting,2,good,poor,stale,critical,0.0,9,0.0,154912.111,151.281359
counting,2,good,poor,stale,normal,0.5,46,0.144493,110505.935,107.915952
counting,2,medium,good,expired,critical,0.0,15,0.0,93504.4,91.312891
counting,2,medium,good,expired,normal,0.652174,46,0.137639,63121.804,61.642387
counting,2,medium,good,fresh,critical,0.0,15,0.0,93504.4,91.312891
counting,2,medium,good,fresh,normal,0.652174,46,0.137639,63121.804,61.642387
counting,2,medium,good,stale,critical,0.0,15,0.0,93504.4,91.312891
counting,2,medium,good,stale,normal,0.652174,46,0.137639,63121.804,61.642387
counting,2,medium,medium,expired,critical,0.0,12,0.0,73240.583,71.524007
counting,2,medium,medium,expired,normal,0.526316,19,0.224516,61878.579,60.4283
counting,2,medium,medium,fresh,critical,0.0,12,0.0,73240.583,71.524007
counting,2,medium,medium,fresh,normal,0.526316,19,0.224516,61878.579,60.4283
counting,2,medium,medium,stale,critical,0.0,12,0.0,73240.583,71.524007
counting,2,medium,medium,stale,normal,0.526316,19,0.224516,61878.579,60.4283
counting,2,medium,poor,expired,critical,0.0,9,0.0,62831.111,61.358507
counting,2,medium,poor,expired,normal,0.478261,46,0.144356,45385.891,44.322159
counting,2,medium,poor,fresh,critical,0.0,9,0.0,62831.111,61.358507
counting,2,medium,poor,fresh,normal,0.478261,46,0.144356,45385.891,44.322159
counting,2,medium,poor,stale,critical,0.0,9,0.0,62831.111,61.358507
counting,2,medium,poor,stale,normal,0.478261,46,0.144356,45385.891,44.322159
presence,0,bad,good,expired,critical,0.5,22,0.208937,0.0,0.0
presence,0,bad,good,expired,normal,0.366197,71,0.112063,0.0,0.0
presence,0,bad,good,fresh,critical,0.681818,22,0.194633,0.0,0.0
presence,0,bad,good,fresh,normal,0.619718,71,0.112922,0.0,0.0
presence,0,bad,good,stale,critical,0.636364,22,0.201016,0.0,0.0
presence,0,bad,good,stale,normal,0.676056,71,0.108856,0.0,0.0
presence,0,bad,medium,expired,critical,0.25,20,0.189776,0.0,0.0
presence,0,bad,medium,expired,normal,0.344828,29,0.172996,0.0,0.0
presence,0,bad,medium,fresh,critical,0.5,20,0.219135,0.0,0.0
presence,0,bad,medium,fresh,normal,0.551724,29,0.181005,0.0,0.0
presence,0,bad,medium,stale,critical,0.5,20,0.219135,0.0,0.0
presence,0,bad,medium,stale,normal,0.413793,29,0.179256,0.0,0.0
presence,0,bad,poor,expired,critical,0.407407,27,0.185339,0.0,0.0
presence,0,bad,poor,expired,normal,0.423077,78,0.109642,0.0,0.0
presence,0,bad,poor,fresh,critical,0.62963,27,0.182152,0.0,0.0
presence,0,bad,poor,fresh,normal,0.74359,78,0.096904,0.0,0.0
presence,0,bad,poor,stale,critical,0.37037,27,0.182152,0.0,0.0
presence,0,bad,poor,stale,normal,0.487179,78,0.110927,0.0,0.0
presence,0,good,good,expired,critical,0.363636,22,0.201016,0.0,0.0
presence,0,good,good,expired,normal,0.366197,71,0.112063,0.0,0.0
presence,0,good,good,fresh,critical,0.772727,22,0.175118,0.0,0.0
presence,0,good,good,fresh,normal,0.71831,71,0.104633,0.0,0.0
presence,0,good,good,stale,critical,0.545455,22,0.208072,0.0,0.0
presence,0,good,good,stale,normal,0.450704,71,0.115738,0.0,0.0
presence,0,good,medium,expired,critical,0.3,20,0.20084,0.0,0.0
presence,0,good,medium,expired,normal,0.310345,29,0.168382,0.0,0.0
presence,0,good,medium,fresh,critical,0.75,20,0.189776,0.0,0.0
presence,0,good,medium,fresh,normal,0.689655,29,0.168382,0.0,0.0
presence,0,good,medium,stale,critical,0.35,20,0.209041,0.0,0.0
presence,0,good,medium,stale,normal,0.551724,29,0.181005,0.0,0.0
presence,0,good,poor,expired,critical,0.407407,27,0.185339,0.0,0.0
presence,0,good,poor,expired,normal,0.346154,78,0.10558,0.0,0.0
presence,0,good,poor,fresh,critical,0.666667,27,0.177815,0.0,0.0
presence,0,good,poor,fresh,normal,0.730769,78,0.098438,0.0,0.0
presence,0,good,poor,stale,critical,0.407407,27,0.185339,0.0,0.0
presence,0,good,poor,stale,normal,0.653846,78,0.10558,0.0,0.0
presence,0,medium,good,expired,critical,0.727273,22,0.186105,0.0,0.0
presence,0,medium,good,expired,normal,0.352113,71,0.111101,0.0,0.0
presence,0,medium,good,fresh,critical,0.681818,22,0.194633,0.0,0.0
presence,0,medium,good,fresh,normal,0.732394,71,0.102979,0.0,0.0
presence,0,medium,good,stale,critical,0.681818,22,0.194633,0.0,0.0
presence,0,medium,good,stale,normal,0.535211,71,0.116016,0.0,0.0
presence,0,medium,medium,expired,critical,0.55,20,0.218036,0.0,0.0
presence,0,medium,medium,expired,normal,0.482759,29,0.181873,0.0,0.0
presence,0,medium,medium,fresh,critical,0.55,20,0.218036,0.0,0.0
presence,0,medium,medium,fresh,normal,0.793103,29,0.147434,0.0,0.0
presence,0,medium,medium,stale,critical,0.6,20,0.214707,0.0,0.0
presence,0,medium,medium,stale,normal,0.448276,29,0.181005,0.0,0.0
presence,0,medium,poor,expired,critical,0.407407,27,0.185339,0.0,0.0
presence,0,medium,poor,expired,normal,0.397436,78,0.108604,0.0,0.0
presence,0,medium,poor,fresh,critical,0.444444,27,0.187433,0.0,0.0
presence,0,medium,poor,fresh,normal,0.74359,78,0.096904,0.0,0.0
presence,0,medium,poor,stale,critical,0.407407,27,0.185339,0.0,0.0
presence,0,medium,poor,stale,normal,0.5,78,0.110963,0.0,0.0
presence,1,bad,good,expired,critical,1.0,22,0.0,681.818,0.665838
presence,1,bad,good,expired,normal,0.71831,71,0.104633,459.69,0.448916
presence,1,bad,good,fresh,critical,1.0,22,0.0,681.818,0.665838
presence,1,bad,good,fresh,normal,0.71831,71,0.104633,459.69,0.448916
presence,1,bad,good,stale,critical,1.0,22,0.0,681.818,0.665838
presence,1,bad,good,stale,normal,0.71831,71,0.104633,459.69,0.448916
presence,1,bad,medium,expired,critical,0.9,20,0.131481,633.2,0.618359
presence,1,bad,medium,expired,normal,0.793103,29,0.147434,469.241,0.458244
presence,1,bad,medium,fresh,critical,0.9,20,0.131481,633.2,0.618359
presence,1,bad,medium,fresh,normal,0.793103,29,0.147434,469.241,0.458244
presence,1,bad,medium,stale,critical,0.9,20,0.131481,633.2,0.618359
presence,1,bad,medium,stale,normal,0.793103,29,0.147434,469.241,0.458244
presence,1,bad,poor,expired,critical,0.962963,27,0.071236,644.667,0.629557
presence,1,bad,poor,expired,normal,0.833333,78,0.082707,469.026,0.458033
presence,1,bad,poor,fresh,critical,0.962963,27,0.071236,644.667,0.629557
presence,1,bad,poor,fresh,normal,0.833333,78,0.082707,469.026,0.458033
presence,1,bad,poor,stale,critical,0.962963,27,0.071236,644.667,0.629557
presence,1,bad,poor,stale,normal,0.833333,78,0.082707,469.026,0.458033
presence,1,good,good,expired,critical,1.0,22,0.0,749.227,0.731667
presence,1,good,good,expired,normal,0.971831,71,0.038486,508.563,0.496644
presence,1,good,good,fresh,critical,1.0,22,0.0,749.227,0.731667
presence,1,good,good,fresh,normal,0.971831,71,0.038486,508.563,0.496644
presence,1,good,good,stale,critical,1.0,22,0.0,749.227,0.731667
presence,1,good,good,stale,normal,0.971831,71,0.038486,508.563,0.496644
presence,1,good,medium,expired,critical,1.0,20,0.0,731.9,0.714746
presence,1,good,medium,expired,normal,0.896552,29,0.110843,516.103,0.504007
presence,1,good,medium,fresh,critical,1.0,20,0.0,731.9,0.714746
presence,1,good,medium,fresh,normal,0.896552,29,0.110843,516.103,0.504007
presence,1,good,medium,stale,critical,1.0,20,0.0,731.9,0.714746
presence,1,good,medium,stale,normal,0.896552,29,0.110843,516.103,0.504007
presence,1,good,poor,expired,critical,1.0,27,0.0,766.407,0.748445
presence,1,good,poor,expired,normal,0.871795,78,0.074194,526.09,0.51376
presence,1,good,poor,fresh,critical,1.0,27,0.0,766.407,0.748445
presence,1,good,poor,fresh,normal,0.871795,78,0.074194,526.09,0.51376
presence,1,good,poor,stale,critical,1.0,27,0.0,766.407,0.748445
presence,1,good,poor,stale,normal,0.871795,78,0.074194,526.09,0.51376
presence,1,medium,good,expired,critical,1.0,22,0.0,742.773,0.725364
presence,1,medium,good,expired,normal,0.929577,71,0.059515,502.535,0.490757
presence,1,medium,good,fresh,critical,1.0,22,0.0,742.773,0.725364
presence,1,medium,good,fresh,normal,0.929577,71,0.059515,502.535,0.490757
presence,1,medium,good,stale,critical,1.0,22,0.0,742.773,0.725364
presence,1,medium,good,stale,normal,0.929577,71,0.059515,502.535,0.490757
presence,1,medium,medium,expired,critical,1.0,20,0.0,719.5,0.702637
presence,1,medium,medium,expired,normal,0.896552,29,0.110843,507.897,0.495993
presence,1,medium,medium,fresh,critical,1.0,20,0.0,719.5,0.702637
presence,1,medium,medium,fresh,normal,0.896552,29,0.110843,507.897,0.495993
presence,1,medium,medium,stale,critical,1.0,20,0.0,719.5,0.702637
presence,1,medium,medium,stale,normal,0.896552,29,0.110843,507.897,0.495993
presence,1,medium,poor,expired,critical,1.0,27,0.0,759.815,0.742007
presence,1,medium,poor,expired,normal,0.833333,78,0.082707,518.205,0.50606
presence,1,medium,poor,fresh,critical,1.0,27,0.0,759.815,0.742007
presence,1,medium,poor,fresh,normal,0.833333,78,0.082707,518.205,0.50606
presence,1,medium,poor,stale,critical,1.0,27,0.0,759.815,0.742007
presence,1,medium,poor,stale,normal,0.833333,78,0.082707,518.205,0.50606
presence,2,bad,good,expired,critical,0.954545,22,0.087043,51248.318,50.047186
presence,2,bad,good,expired,normal,0.746479,71,0.101191,34579.394,33.76894
presence,2,bad,good,fresh,critical,0.954545,22,0.087043,51248.318,50.047186
presence,2,bad,good,fresh,normal,0.746479,71,0.101191,34579.394,33.76894
presence,2,bad,good,stale,critical,0.954545,22,0.087043,51248.318,50.047186
presence,2,bad,good,stale,normal,0.746479,71,0.101191,34579.394,33.76894
presence,2,bad,medium,expired,critical,0.9,20,0.131481,44001.5,42.970215
presence,2,bad,medium,expired,normal,0.586207,29,0.179256,36227.0,35.37793
presence,2,bad,medium,fresh,critical,0.9,20,0.131481,44001.5,42.970215
presence,2,bad,medium,fresh,normal,0.586207,29,0.179256,36227.0,35.37793
presence,2,bad,medium,stale,critical,0.9,20,0.131481,44001.5,42.970215
presence,2,bad,medium,stale,normal,0.586207,29,0.179256,36227.0,35.37793
presence,2,bad,poor,expired,critical,1.0,27,0.0,26778.815,26.151186
presence,2,bad,poor,expired,normal,0.576923,78,0.109642,24575.641,23.999649
presence,2,bad,poor,fresh,critical,1.0,27,0.0,26778.815,26.151186
presence,2,bad,poor,fresh,normal,0.576923,78,0.109642,24575.641,23.999649
presence,2,bad,poor,stale,critical,1.0,27,0.0,26778.815,26.151186
presence,2,bad,poor,stale,normal,0.576923,78,0.109642,24575.641,23.999649
presence,2,good,good,expired,critical,0.954545,22,0.087043,259002.455,252.932085
presence,2,good,good,expired,normal,0.887324,71,0.07355,173009.535,168.954624
presence,2,good,good,fresh,critical,0.954545,22,0.087043,259002.455,252.932085
presence,2,good,good,fresh,normal,0.887324,71,0.07355,173009.535,168.954624
presence,2,good,good,stale,critical,0.954545,22,0.087043,259002.455,252.932085
presence,2,good,good,stale,normal,0.887324,71,0.07355,173009.535,168.954624
presence,2,good,medium,expired,critical,1.0,20,0.0,222758.9,217.537988
presence,2,good,medium,expired,normal,0.758621,29,0.155747,185701.069,181.3487
presence,2,good,medium,fresh,critical,1.0,20,0.0,222758.9,217.537988
presence,2,good,medium,fresh,normal,0.758621,29,0.155747,185701.069,181.3487
presence,2,good,medium,stale,critical,1.0,20,0.0,222758.9,217.537988
presence,2,good,medium,stale,normal,0.758621,29,0.155747,185701.069,181.3487
presence,2,good,poor,expired,critical,1.0,27,0.0,134241.556,131.095269
presence,2,good,poor,expired,normal,0.74359,78,0.096904,121544.615,118.695913
presence,2,good,poor,fresh,critical,1.0,27,0.0,134241.556,131.095269
presence,2,good,poor,fresh,normal,0.74359,78,0.096904,121544.615,118.695913
presence,2,good,poor,stale,critical,1.0,27,0.0,134241.556,131.095269
presence,2,good,poor,stale,normal,0.74359,78,0.096904,121544.615,118.695913
presence,2,medium,good,expired,critical,0.954545,22,0.087043,104861.227,102.403542
presence,2,medium,good,expired,normal,0.830986,71,0.087174,70271.408,68.624422
presence,2,medium,good,fresh,critical,0.954545,22,0.087043,104861.227,102.403542
presence,2,medium,good,fresh,normal,0.830986,71,0.087174,70271.408,68.624422
presence,2,medium,good,stale,critical,0.954545,22,0.087043,104861.227,102.403542
presence,2,medium,good,stale,normal,0.830986,71,0.087174,70271.408,68.624422
presence,2,medium,medium,expired,critical,0.9,20,0.131481,90529.9,88.408105
presence,2,medium,medium,expired,normal,0.689655,29,0.168382,74926.276,73.170191
presence,2,medium,medium,fresh,critical,0.9,20,0.131481,90529.9,88.408105
presence,2,medium,medium,fresh,normal,0.689655,29,0.168382,74926.276,73.170191
presence,2,medium,medium,stale,critical,0.9,20,0.131481,90529.9,88.408105
presence,2,medium,medium,stale,normal,0.689655,29,0.168382,74926.276,73.170191
presence,2,medium,poor,expired,critical,1.0,27,0.0,55047.704,53.757523
presence,2,medium,poor,expired,normal,0.653846,78,0.10558,50064.987,48.891589
presence,2,medium,poor,fresh,critical,1.0,27,0.0,55047.704,53.757523
presence,2,medium,poor,fresh,normal,0.653846,78,0.10558,50064.987,48.891589
presence,2,medium,poor,stale,critical,1.0,27,0.0,55047.704,53.757523
presence,2,medium,poor,stale,normal,0.653846,78,0.10558,50064.987,48.891589
