image_id,channel_bin,view_quality_bin,target_class,gt_count,detector_target_count,abs_detector_count_error,question,ground_truth_answer,predicted_answer,correct
0000001_04527_d_0000008,bad,poor,awning-tricycle,1,2,1,How many awning-tricycle objects are in this area?,1,yes,False
0000001_04527_d_0000008,bad,poor,awning-tricycle,1,2,1,How many awning-tricycle objects are in this area?,1,yes,False
0000001_05249_d_0000009,bad,good,car,76,102,26,How many car objects are in this area?,76,"yes
1",False
0000001_05249_d_0000009,bad,good,car,76,102,26,How many car objects are in this area?,76,"yes
1",False
0000001_05249_d_0000009,bad,good,car,76,102,26,How many car objects are in this area?,76,"yes
1",False
0000001_05249_d_0000009,medium,good,car,76,102,26,How many car objects are in this area?,76,111,False
0000001_05249_d_0000009,medium,good,car,76,102,26,How many car objects are in this area?,76,111,False
0000001_05249_d_0000009,medium,good,car,76,102,26,How many car objects are in this area?,76,111,False
0000001_05249_d_0000009,good,good,car,76,102,26,How many car objects are in this area?,76,102,False
0000001_05249_d_0000009,good,good,car,76,102,26,How many car objects are in this area?,76,102,False
0000001_05249_d_0000009,good,good,car,76,102,26,How many car objects are in this area?,76,102,False
0000001_05249_d_0000009,bad,good,motor,27,5,22,How many motor objects are in this area?,27,1,False
0000001_05249_d_0000009,bad,good,motor,27,5,22,How many motor objects are in this area?,27,1,False
0000001_05249_d_0000009,bad,good,motor,27,5,22,How many motor objects are in this area?,27,1,False
0000001_05249_d_0000009,medium,good,motor,27,5,22,How many motor objects are in this area?,27,111,False
0000001_05249_d_0000009,medium,good,motor,27,5,22,How many motor objects are in this area?,27,111,False
0000001_05249_d_0000009,medium,good,motor,27,5,22,How many motor objects are in this area?,27,111,False
0000001_05249_d_0000009,good,good,motor,27,5,22,How many motor objects are in this area?,27,5,False
0000001_05249_d_0000009,good,good,motor,27,5,22,How many motor objects are in this area?,27,5,False
0000001_05249_d_0000009,good,good,motor,27,5,22,How many motor objects are in this area?,27,5,False
0000001_05499_d_0000010,bad,good,awning-tricycle,11,1,10,How many awning-tricycle objects are in this area?,11,yes,False
0000001_05499_d_0000010,bad,good,awning-tricycle,11,1,10,How many awning-tricycle objects are in this area?,11,yes,False
0000001_05499_d_0000010,bad,good,awning-tricycle,11,1,10,How many awning-tricycle objects are in this area?,11,yes,False
0000001_05499_d_0000010,medium,good,awning-tricycle,11,1,10,How many awning-tricycle objects are in this area?,11,yes,False
0000001_05499_d_0000010,medium,good,awning-tricycle,11,1,10,How many awning-tricycle objects are in this area?,11,yes,False
0000001_05499_d_0000010,medium,good,awning-tricycle,11,1,10,How many awning-tricycle objects are in this area?,11,yes,False
0000001_05499_d_0000010,good,good,awning-tricycle,11,1,10,How many awning-tricycle objects are in this area?,11,"yes
1",False
0000001_05499_d_0000010,good,good,awning-tricycle,11,1,10,How many awning-tricycle objects are in this area?,11,"yes
1",False
0000001_05499_d_0000010,good,good,awning-tricycle,11,1,10,How many awning-tricycle objects are in this area?,11,"yes
1",False
0000001_05999_d_0000011,bad,good,awning-tricycle,3,0,3,How many awning-tricycle objects are in this area?,3,yes,False
0000001_05999_d_0000011,bad,good,awning-tricycle,3,0,3,How many awning-tricycle objects are in this area?,3,yes,False
0000001_05999_d_0000011,bad,good,awning-tricycle,3,0,3,How many awning-tricycle objects are in this area?,3,yes,False
0000001_05999_d_0000011,medium,good,awning-tricycle,3,0,3,How many awning-tricycle objects are in this area?,3,yes,False
0000001_05999_d_0000011,medium,good,awning-tricycle,3,0,3,How many awning-tricycle objects are in this area?,3,yes,False
0000001_05999_d_0000011,medium,good,awning-tricycle,3,0,3,How many awning-tricycle objects are in this area?,3,yes,False
0000001_05999_d_0000011,good,good,awning-tricycle,3,0,3,How many awning-tricycle objects are in this area?,3,yes,False
0000001_05999_d_0000011,good,good,awning-tricycle,3,0,3,How many awning-tricycle objects are in this area?,3,yes,False
0000001_05999_d_0000011,good,good,awning-tricycle,3,0,3,How many awning-tricycle objects are in this area?,3,yes,False
0000001_07999_d_0000012,bad,poor,car,10,11,1,How many car objects are in this area?,10,"yes
1",False
0000001_07999_d_0000012,bad,poor,car,10,11,1,How many car objects are in this area?,10,"yes
1",False
0000001_07999_d_0000012,bad,poor,car,10,11,1,How many car objects are in this area?,10,"yes
1",False
0000001_08414_d_0000013,bad,medium,awning-tricycle,1,1,0,How many awning-tricycle objects are in this area?,1,yes,False
0000001_08414_d_0000013,bad,medium,awning-tricycle,1,1,0,How many awning-tricycle objects are in this area?,1,yes,False
0000001_08414_d_0000013,bad,medium,awning-tricycle,1,1,0,How many awning-tricycle objects are in this area?,1,yes,False
0000001_08414_d_0000013,medium,medium,awning-tricycle,1,1,0,How many awning-tricycle objects are in this area?,1,yes,False
0000001_08414_d_0000013,medium,medium,awning-tricycle,1,1,0,How many awning-tricycle objects are in this area?,1,yes,False
0000001_08414_d_0000013,medium,medium,awning-tricycle,1,1,0,How many awning-tricycle objects are in this area?,1,yes,False
0000001_08414_d_0000013,good,medium,awning-tricycle,1,1,0,How many awning-tricycle objects are in this area?,1,yes,False
0000001_08414_d_0000013,good,medium,awning-tricycle,1,1,0,How many awning-tricycle objects are in this area?,1,yes,False
0000001_08414_d_0000013,good,medium,awning-tricycle,1,1,0,How many awning-tricycle objects are in this area?,1,yes,False
0000021_00000_d_0000001,bad,medium,motor,7,0,7,How many motor objects are in this area?,7,1,False
0000021_00000_d_0000001,bad,medium,motor,7,0,7,How many motor objects are in this area?,7,1,False
0000021_00000_d_0000001,bad,medium,motor,7,0,7,How many motor objects are in this area?,7,1,False
0000021_00000_d_0000001,medium,medium,motor,7,0,7,How many motor objects are in this area?,7,1,False
0000021_00000_d_0000001,medium,medium,motor,7,0,7,How many motor objects are in this area?,7,1,False
0000021_00000_d_0000001,medium,medium,motor,7,0,7,How many motor objects are in this area?,7,1,False
0000021_00000_d_0000001,good,medium,motor,7,0,7,How many motor objects are in this area?,7,1,False
0000021_00000_d_0000001,good,medium,motor,7,0,7,How many motor objects are in this area?,7,1,False
0000021_00000_d_0000001,good,medium,motor,7,0,7,How many motor objects are in this area?,7,1,False
0000021_00000_d_0000001,bad,medium,pedestrian,9,5,4,How many pedestrian objects are in this area?,9,1,False
0000021_00000_d_0000001,bad,medium,pedestrian,9,5,4,How many pedestrian objects are in this area?,9,1,False
0000021_00000_d_0000001,bad,medium,pedestrian,9,5,4,How many pedestrian objects are in this area?,9,1,False
0000021_00000_d_0000001,medium,medium,pedestrian,9,5,4,How many pedestrian objects are in this area?,9,5,False
0000021_00000_d_0000001,medium,medium,pedestrian,9,5,4,How many pedestrian objects are in this area?,9,5,False
0000021_00000_d_0000001,medium,medium,pedestrian,9,5,4,How many pedestrian objects are in this area?,9,5,False
0000021_00000_d_0000001,good,medium,pedestrian,9,5,4,How many pedestrian objects are in this area?,9,1,False
0000021_00000_d_0000001,good,medium,pedestrian,9,5,4,How many pedestrian objects are in this area?,9,1,False
0000021_00000_d_0000001,good,medium,pedestrian,9,5,4,How many pedestrian objects are in this area?,9,1,False
0000021_00500_d_0000002,bad,medium,motor,3,0,3,How many motor objects are in this area?,3,1,False
0000021_00500_d_0000002,bad,medium,motor,3,0,3,How many motor objects are in this area?,3,1,False
0000021_00500_d_0000002,bad,medium,motor,3,0,3,How many motor objects are in this area?,3,1,False
0000021_00500_d_0000002,medium,medium,motor,3,0,3,How many motor objects are in this area?,3,1,False
0000021_00500_d_0000002,medium,medium,motor,3,0,3,How many motor objects are in this area?,3,1,False
0000021_00500_d_0000002,medium,medium,motor,3,0,3,How many motor objects are in this area?,3,1,False
0000021_00500_d_0000002,good,medium,motor,3,0,3,How many motor objects are in this area?,3,1,False
0000021_00500_d_0000002,good,medium,motor,3,0,3,How many motor objects are in this area?,3,1,False
0000021_00500_d_0000002,good,medium,motor,3,0,3,How many motor objects are in this area?,3,1,False
0000021_00500_d_0000002,bad,medium,pedestrian,7,6,1,How many pedestrian objects are in this area?,7,3,False
0000021_00500_d_0000002,bad,medium,pedestrian,7,6,1,How many pedestrian objects are in this area?,7,3,False
0000021_00500_d_0000002,bad,medium,pedestrian,7,6,1,How many pedestrian objects are in this area?,7,3,False
0000021_00500_d_0000002,medium,medium,pedestrian,7,6,1,How many pedestrian objects are in this area?,7,1,False
0000021_00500_d_0000002,medium,medium,pedestrian,7,6,1,How many pedestrian objects are in this area?,7,1,False
0000021_00500_d_0000002,medium,medium,pedestrian,7,6,1,How many pedestrian objects are in this area?,7,1,False
0000021_00500_d_0000002,good,medium,pedestrian,7,6,1,How many pedestrian objects are in this area?,7,1,False
0000021_00500_d_0000002,good,medium,pedestrian,7,6,1,How many pedestrian objects are in this area?,7,1,False
0000021_00500_d_0000002,good,medium,pedestrian,7,6,1,How many pedestrian objects are in this area?,7,1,False
0000021_00800_d_0000003,good,poor,motor,1,0,1,How many motor objects are in this area?,1,yes,False
0000021_00800_d_0000003,good,poor,motor,1,0,1,How many motor objects are in this area?,1,yes,False
0000021_00800_d_0000003,good,poor,motor,1,0,1,How many motor objects are in this area?,1,yes,False
0000021_00800_d_0000003,bad,poor,pedestrian,3,6,3,How many pedestrian objects are in this area?,3,yes,False
0000021_00800_d_0000003,bad,poor,pedestrian,3,6,3,How many pedestrian objects are in this area?,3,yes,False
0000021_00800_d_0000003,bad,poor,pedestrian,3,6,3,How many pedestrian objects are in this area?,3,yes,False
0000021_00800_d_0000003,medium,poor,pedestrian,3,6,3,How many pedestrian objects are in this area?,3,6,False
0000021_00800_d_0000003,medium,poor,pedestrian,3,6,3,How many pedestrian objects are in this area?,3,6,False
0000021_00800_d_0000003,medium,poor,pedestrian,3,6,3,How many pedestrian objects are in this area?,3,6,False
0000021_00800_d_0000003,good,poor,pedestrian,3,6,3,How many pedestrian objects are in this area?,3,6,False
0000021_00800_d_0000003,good,poor,pedestrian,3,6,3,How many pedestrian objects are in this area?,3,6,False
0000021_00800_d_0000003,good,poor,pedestrian,3,6,3,How many pedestrian objects are in this area?,3,6,False
0000022_00000_d_0000004,bad,poor,motor,7,0,7,How many motor objects are in this area?,7,1,False
0000022_00000_d_0000004,bad,poor,motor,7,0,7,How many motor objects are in this area?,7,1,False
0000022_00000_d_0000004,bad,poor,motor,7,0,7,How many motor objects are in this area?,7,1,False
0000022_00000_d_0000004,medium,poor,motor,7,0,7,How many motor objects are in this area?,7,1,False
0000022_00000_d_0000004,medium,poor,motor,7,0,7,How many motor objects are in this area?,7,1,False
0000022_00000_d_0000004,medium,poor,motor,7,0,7,How many motor objects are in this area?,7,1,False
0000022_00000_d_0000004,good,poor,motor,7,0,7,How many motor objects are in this area?,7,yes,False
0000022_00000_d_0000004,good,poor,motor,7,0,7,How many motor objects are in this area?,7,yes,False
0000022_00000_d_0000004,good,poor,motor,7,0,7,How many motor objects are in this area?,7,yes,False
0000022_00500_d_0000005,bad,poor,motor,6,3,3,How many motor objects are in this area?,6,1,False
0000022_00500_d_0000005,bad,poor,motor,6,3,3,How many motor objects are in this area?,6,1,False
0000022_00500_d_0000005,bad,poor,motor,6,3,3,How many motor objects are in this area?,6,1,False
0000022_00500_d_0000005,medium,poor,motor,6,3,3,How many motor objects are in this area?,6,2,False
0000022_00500_d_0000005,medium,poor,motor,6,3,3,How many motor objects are in this area?,6,2,False
0000022_00500_d_0000005,medium,poor,motor,6,3,3,How many motor objects are in this area?,6,2,False
0000022_00500_d_0000005,good,poor,motor,6,3,3,How many motor objects are in this area?,6,yes,False
0000022_00500_d_0000005,good,poor,motor,6,3,3,How many motor objects are in this area?,6,yes,False
0000022_00500_d_0000005,good,poor,motor,6,3,3,How many motor objects are in this area?,6,yes,False
0000022_01251_d_0000007,medium,good,motor,2,0,2,How many motor objects are in this area?,2,yes,False
0000022_01251_d_0000007,medium,good,motor,2,0,2,How many motor objects are in this area?,2,yes,False
0000022_01251_d_0000007,medium,good,motor,2,0,2,How many motor objects are in this area?,2,yes,False
0000022_01251_d_0000007,good,good,motor,2,0,2,How many motor objects are in this area?,2,yes,False
0000022_01251_d_0000007,good,good,motor,2,0,2,How many motor objects are in this area?,2,yes,False
0000022_01251_d_0000007,good,good,motor,2,0,2,How many motor objects are in this area?,2,yes,False
0000022_01251_d_0000007,bad,good,pedestrian,3,4,1,How many pedestrian objects are in this area?,3,1,False
0000022_01251_d_0000007,bad,good,pedestrian,3,4,1,How many pedestrian objects are in this area?,3,1,False
0000022_01251_d_0000007,bad,good,pedestrian,3,4,1,How many pedestrian objects are in this area?,3,1,False
0000022_01251_d_0000007,medium,good,pedestrian,3,4,1,How many pedestrian objects are in this area?,3,1,False
0000022_01251_d_0000007,medium,good,pedestrian,3,4,1,How many pedestrian objects are in this area?,3,1,False
0000022_01251_d_0000007,medium,good,pedestrian,3,4,1,How many pedestrian objects are in this area?,3,1,False
0000022_01251_d_0000007,good,good,pedestrian,3,4,1,How many pedestrian objects are in this area?,3,1,False
0000022_01251_d_0000007,good,good,pedestrian,3,4,1,How many pedestrian objects are in this area?,3,1,False
0000022_01251_d_0000007,good,good,pedestrian,3,4,1,How many pedestrian objects are in this area?,3,1,False
0000023_00000_d_0000008,bad,poor,awning-tricycle,2,0,2,How many awning-tricycle objects are in this area?,2,yes,False
0000023_00000_d_0000008,bad,poor,awning-tricycle,2,0,2,How many awning-tricycle objects are in this area?,2,yes,False
0000023_00000_d_0000008,bad,poor,awning-tricycle,2,0,2,How many awning-tricycle objects are in this area?,2,yes,False
0000023_00000_d_0000008,good,poor,awning-tricycle,2,0,2,How many awning-tricycle objects are in this area?,2,yes,False
0000023_00000_d_0000008,good,poor,awning-tricycle,2,0,2,How many awning-tricycle objects are in this area?,2,yes,False
0000023_00000_d_0000008,good,poor,awning-tricycle,2,0,2,How many awning-tricycle objects are in this area?,2,yes,False
0000023_00300_d_0000009,bad,poor,awning-tricycle,1,0,1,How many awning-tricycle objects are in this area?,1,yes,False
0000023_00300_d_0000009,bad,poor,awning-tricycle,1,0,1,How many awning-tricycle objects are in this area?,1,yes,False
0000023_00300_d_0000009,bad,poor,awning-tricycle,1,0,1,How many awning-tricycle objects are in this area?,1,yes,False
0000023_00300_d_0000009,medium,poor,awning-tricycle,1,0,1,How many awning-tricycle objects are in this area?,1,yes,False
0000023_00300_d_0000009,medium,poor,awning-tricycle,1,0,1,How many awning-tricycle objects are in this area?,1,yes,False
0000023_00300_d_0000009,medium,poor,awning-tricycle,1,0,1,How many awning-tricycle objects are in this area?,1,yes,False
0000023_00300_d_0000009,good,poor,awning-tricycle,1,0,1,How many awning-tricycle objects are in this area?,1,yes,False
0000023_00300_d_0000009,good,poor,awning-tricycle,1,0,1,How many awning-tricycle objects are in this area?,1,yes,False
0000023_00300_d_0000009,good,poor,awning-tricycle,1,0,1,How many awning-tricycle objects are in this area?,1,yes,False
0000023_00868_d_0000010,bad,good,motor,3,1,2,How many motor objects are in this area?,3,1,False
0000023_00868_d_0000010,bad,good,motor,3,1,2,How many motor objects are in this area?,3,1,False
0000023_00868_d_0000010,bad,good,motor,3,1,2,How many motor objects are in this area?,3,1,False
0000023_00868_d_0000010,medium,good,motor,3,1,2,How many motor objects are in this area?,3,1,False
0000023_00868_d_0000010,medium,good,motor,3,1,2,How many motor objects are in this area?,3,1,False
0000023_00868_d_0000010,medium,good,motor,3,1,2,How many motor objects are in this area?,3,1,False
0000023_00868_d_0000010,good,good,motor,3,1,2,How many motor objects are in this area?,3,1,False
0000023_00868_d_0000010,good,good,motor,3,1,2,How many motor objects are in this area?,3,1,False
0000023_00868_d_0000010,good,good,motor,3,1,2,How many motor objects are in this area?,3,1,False
0000023_01233_d_0000011,bad,good,pedestrian,5,4,1,How many pedestrian objects are in this area?,5,3,False
0000023_01233_d_0000011,bad,good,pedestrian,5,4,1,How many pedestrian objects are in this area?,5,3,False
0000023_01233_d_0000011,bad,good,pedestrian,5,4,1,How many pedestrian objects are in this area?,5,3,False
0000023_01233_d_0000011,medium,good,pedestrian,5,4,1,How many pedestrian objects are in this area?,5,1,False
0000023_01233_d_0000011,medium,good,pedestrian,5,4,1,How many pedestrian objects are in this area?,5,1,False
0000023_01233_d_0000011,medium,good,pedestrian,5,4,1,How many pedestrian objects are in this area?,5,1,False
0000023_01233_d_0000011,good,good,pedestrian,5,4,1,How many pedestrian objects are in this area?,5,1,False
0000023_01233_d_0000011,good,good,pedestrian,5,4,1,How many pedestrian objects are in this area?,5,1,False
0000023_01233_d_0000011,good,good,pedestrian,5,4,1,How many pedestrian objects are in this area?,5,1,False
0000024_00000_d_0000012,bad,medium,motor,4,2,2,How many motor objects are in this area?,4,1,False
0000024_00000_d_0000012,bad,medium,motor,4,2,2,How many motor objects are in this area?,4,1,False
0000024_00000_d_0000012,bad,medium,motor,4,2,2,How many motor objects are in this area?,4,1,False
0000024_00000_d_0000012,medium,medium,motor,4,2,2,How many motor objects are in this area?,4,2,False
0000024_00000_d_0000012,medium,medium,motor,4,2,2,How many motor objects are in this area?,4,2,False
0000024_00000_d_0000012,medium,medium,motor,4,2,2,How many motor objects are in this area?,4,2,False
0000024_00000_d_0000012,good,medium,motor,4,2,2,How many motor objects are in this area?,4,2,False
0000024_00000_d_0000012,good,medium,motor,4,2,2,How many motor objects are in this area?,4,2,False
0000024_00000_d_0000012,good,medium,motor,4,2,2,How many motor objects are in this area?,4,2,False
0000024_00500_d_0000013,bad,good,motor,3,0,3,How many motor objects are in this area?,3,1,False
0000024_00500_d_0000013,bad,good,motor,3,0,3,How many motor objects are in this area?,3,1,False
0000024_00500_d_0000013,bad,good,motor,3,0,3,How many motor objects are in this area?,3,1,False
0000024_00500_d_0000013,medium,good,motor,3,0,3,How many motor objects are in this area?,3,1,False
0000024_00500_d_0000013,medium,good,motor,3,0,3,How many motor objects are in this area?,3,1,False
0000024_00500_d_0000013,medium,good,motor,3,0,3,How many motor objects are in this area?,3,1,False
0000024_00500_d_0000013,good,good,motor,3,0,3,How many motor objects are in this area?,3,yes,False
0000024_00500_d_0000013,good,good,motor,3,0,3,How many motor objects are in this area?,3,yes,False
0000024_00500_d_0000013,good,good,motor,3,0,3,How many motor objects are in this area?,3,yes,False
0000024_00500_d_0000013,medium,good,pedestrian,3,4,1,How many pedestrian objects are in this area?,3,yes,False
0000024_00500_d_0000013,medium,good,pedestrian,3,4,1,How many pedestrian objects are in this area?,3,yes,False
0000024_00500_d_0000013,medium,good,pedestrian,3,4,1,How many pedestrian objects are in this area?,3,yes,False
0000024_00500_d_0000013,good,good,pedestrian,3,4,1,How many pedestrian objects are in this area?,3,yes,False
0000024_00500_d_0000013,good,good,pedestrian,3,4,1,How many pedestrian objects are in this area?,3,yes,False
0000024_00500_d_0000013,good,good,pedestrian,3,4,1,How many pedestrian objects are in this area?,3,yes,False
0000024_01543_d_0000015,medium,good,motor,1,0,1,How many motor objects are in this area?,1,yes,False
0000024_01543_d_0000015,medium,good,motor,1,0,1,How many motor objects are in this area?,1,yes,False
0000024_01543_d_0000015,medium,good,motor,1,0,1,How many motor objects are in this area?,1,yes,False
0000024_01543_d_0000015,bad,good,pedestrian,7,4,3,How many pedestrian objects are in this area?,7,yes,False
0000024_01543_d_0000015,bad,good,pedestrian,7,4,3,How many pedestrian objects are in this area?,7,yes,False
0000024_01543_d_0000015,bad,good,pedestrian,7,4,3,How many pedestrian objects are in this area?,7,yes,False
0000024_01543_d_0000015,medium,good,pedestrian,7,4,3,How many pedestrian objects are in this area?,7,yes,False
0000024_01543_d_0000015,medium,good,pedestrian,7,4,3,How many pedestrian objects are in this area?,7,yes,False
0000024_01543_d_0000015,medium,good,pedestrian,7,4,3,How many pedestrian objects are in this area?,7,yes,False
0000024_01543_d_0000015,good,good,pedestrian,7,4,3,How many pedestrian objects are in this area?,7,yes,False
0000024_01543_d_0000015,good,good,pedestrian,7,4,3,How many pedestrian objects are in this area?,7,yes,False
0000024_01543_d_0000015,good,good,pedestrian,7,4,3,How many pedestrian objects are in this area?,7,yes,False
0000026_00000_d_0000024,bad,good,pedestrian,1,1,0,How many pedestrian objects are in this area?,1,yes,False
0000026_00000_d_0000024,bad,good,pedestrian,1,1,0,How many pedestrian objects are in this area?,1,yes,False
0000026_00000_d_0000024,bad,good,pedestrian,1,1,0,How many pedestrian objects are in this area?,1,yes,False
0000026_00500_d_0000025,bad,good,car,10,13,3,How many car objects are in this area?,10,6,False
0000026_00500_d_0000025,bad,good,car,10,13,3,How many car objects are in this area?,10,6,False
0000026_00500_d_0000025,bad,good,car,10,13,3,How many car objects are in this area?,10,6,False
0000026_00500_d_0000025,medium,good,car,10,13,3,How many car objects are in this area?,10,"yes
13",False
0000026_00500_d_0000025,medium,good,car,10,13,3,How many car objects are in this area?,10,"yes
13",False
0000026_00500_d_0000025,medium,good,car,10,13,3,How many car objects are in this area?,10,"yes
13",False
0000026_00500_d_0000025,good,good,car,10,13,3,How many car objects are in this area?,10,13,False
0000026_00500_d_0000025,good,good,car,10,13,3,How many car objects are in this area?,10,13,False
0000026_00500_d_0000025,good,good,car,10,13,3,How many car objects are in this area?,10,13,False
0000026_00500_d_0000025,bad,good,pedestrian,5,4,1,How many pedestrian objects are in this area?,5,2,False
0000026_00500_d_0000025,bad,good,pedestrian,5,4,1,How many pedestrian objects are in this area?,5,2,False
0000026_00500_d_0000025,bad,good,pedestrian,5,4,1,How many pedestrian objects are in this area?,5,2,False
0000026_00500_d_0000025,medium,good,pedestrian,5,4,1,How many pedestrian objects are in this area?,5,yes,False
0000026_00500_d_0000025,medium,good,pedestrian,5,4,1,How many pedestrian objects are in this area?,5,yes,False
0000026_00500_d_0000025,medium,good,pedestrian,5,4,1,How many pedestrian objects are in this area?,5,yes,False
0000026_00500_d_0000025,good,good,pedestrian,5,4,1,How many pedestrian objects are in this area?,5,yes,False
0000026_00500_d_0000025,good,good,pedestrian,5,4,1,How many pedestrian objects are in this area?,5,yes,False
0000026_00500_d_0000025,good,good,pedestrian,5,4,1,How many pedestrian objects are in this area?,5,yes,False
0000026_01000_d_0000026,good,good,car,15,18,3,How many car objects are in this area?,15,18,False
0000026_01000_d_0000026,good,good,car,15,18,3,How many car objects are in this area?,15,18,False
0000026_01000_d_0000026,good,good,car,15,18,3,How many car objects are in this area?,15,18,False
0000026_01500_d_0000027,bad,good,car,9,9,0,How many car objects are in this area?,9,4,False
0000026_01500_d_0000027,bad,good,car,9,9,0,How many car objects are in this area?,9,4,False
0000026_01500_d_0000027,bad,good,car,9,9,0,How many car objects are in this area?,9,4,False
0000026_01500_d_0000027,medium,good,car,9,9,0,How many car objects are in this area?,9,12,False
0000026_01500_d_0000027,medium,good,car,9,9,0,How many car objects are in this area?,9,12,False
0000026_01500_d_0000027,medium,good,car,9,9,0,How many car objects are in this area?,9,12,False
0000026_01500_d_0000027,good,good,car,9,9,0,How many car objects are in this area?,9,12,False
0000026_01500_d_0000027,good,good,car,9,9,0,How many car objects are in this area?,9,12,False
0000026_01500_d_0000027,good,good,car,9,9,0,How many car objects are in this area?,9,12,False
0000026_01500_d_0000027,bad,good,pedestrian,1,1,0,How many pedestrian objects are in this area?,1,yes,False
0000026_01500_d_0000027,bad,good,pedestrian,1,1,0,How many pedestrian objects are in this area?,1,yes,False
0000026_01500_d_0000027,bad,good,pedestrian,1,1,0,How many pedestrian objects are in this area?,1,yes,False
0000026_02000_d_0000028,bad,good,car,9,9,0,How many car objects are in this area?,9,6,False
0000026_02000_d_0000028,bad,good,car,9,9,0,How many car objects are in this area?,9,6,False
0000026_02000_d_0000028,bad,good,car,9,9,0,How many car objects are in this area?,9,6,False
0000026_02000_d_0000028,good,good,car,9,9,0,How many car objects are in this area?,9,11,False
0000026_02000_d_0000028,good,good,car,9,9,0,How many car objects are in this area?,9,11,False
0000026_02000_d_0000028,good,good,car,9,9,0,How many car objects are in this area?,9,11,False
0000026_02500_d_0000029,good,good,car,2,3,1,How many car objects are in this area?,2,14,False
0000026_02500_d_0000029,good,good,car,2,3,1,How many car objects are in this area?,2,14,False
0000026_02500_d_0000029,good,good,car,2,3,1,How many car objects are in this area?,2,14,False
0000026_03000_d_0000030,bad,good,car,11,10,1,How many car objects are in this area?,11,5,False
0000026_03000_d_0000030,bad,good,car,11,10,1,How many car objects are in this area?,11,5,False
0000026_03000_d_0000030,bad,good,car,11,10,1,How many car objects are in this area?,11,5,False
0000026_03000_d_0000030,medium,good,car,11,10,1,How many car objects are in this area?,11,8,False
0000026_03000_d_0000030,medium,good,car,11,10,1,How many car objects are in this area?,11,8,False
0000026_03000_d_0000030,medium,good,car,11,10,1,How many car objects are in this area?,11,8,False
0000026_03500_d_0000031,bad,good,car,18,18,0,How many car objects are in this area?,18,8,False
0000026_03500_d_0000031,bad,good,car,18,18,0,How many car objects are in this area?,18,8,False
0000026_03500_d_0000031,bad,good,car,18,18,0,How many car objects are in this area?,18,8,False
